Species,Year,Season,Day,Habitat,AGE,BRE,PPM,MUS,BM,WC
Basileuterus_rufifrons ,2014,SUMMER,106,COFFEE,3,YES,STATIC,2,10.8,55
Basileuterus_rufifrons ,2014,SUMMER,108,COFFEE,4,YES,STATIC,2,10.1,60
Basileuterus_rufifrons ,2014,SUMMER,109,COFFEE,4,YES,STATIC,3,11.4,60
Basileuterus_rufifrons ,2014,SUMMER,114,FOREST,4,NO,STATIC,3,15.5,58
Basileuterus_rufifrons ,2014,SUMMER,114,FOREST,4,NO,STATIC,3,10.6,55
Basileuterus_rufifrons ,2014,SUMMER,118,FOREST,3,NO,ACTIVE,2,11,57
Basileuterus_rufifrons ,2014,SUMMER,125,COFFEE,2,NO,STATIC,3,13.2,52
Basileuterus_rufifrons ,2014,SUMMER,125,COFFEE,4,YES,STATIC,3,9.9,56
Basileuterus_rufifrons ,2014,SUMMER,125,COFFEE,2,NO,STATIC,2,11.5,57
Basileuterus_rufifrons ,2014,SUMMER,125,COFFEE,4,NO,ACTIVE,3,11.4,58
Basileuterus_rufifrons ,2014,SUMMER,128,COFFEE,3,NO,ACTIVE,3,11.7,58
Basileuterus_rufifrons ,2014,SUMMER,129,COFFEE,4,YES,STATIC,3,10,58
Basileuterus_rufifrons ,2014,SUMMER,135,COFFEE,3,NO,ACTIVE,2,11.3,61
Basileuterus_rufifrons ,2014,SUMMER,135,COFFEE,2,NO,STATIC,2,11.3,58
Basileuterus_rufifrons ,2014,SUMMER,135,COFFEE,2,NO,STATIC,2,10.3,56
Basileuterus_rufifrons ,2014,SUMMER,135,COFFEE,4,YES,STATIC,2,10.6,55
Basileuterus_rufifrons ,2014,SUMMER,136,COFFEE,2,NO,STATIC,3,14.3,56
Basileuterus_rufifrons ,2014,SUMMER,136,COFFEE,3,NO,ACTIVE,3,11.5,57
Basileuterus_rufifrons ,2014,SUMMER,137,COFFEE,4,YES,STATIC,3,10,56
Basileuterus_rufifrons ,2014,SUMMER,138,COFFEE,4,NO,ACTIVE,3,10.4,54
Basileuterus_rufifrons ,2014,SUMMER,138,COFFEE,3,NO,ACTIVE,2,11.5,57
Basileuterus_rufifrons ,2014,SUMMER,138,COFFEE,4,NO,ACTIVE,2,12.1,57
Basileuterus_rufifrons ,2014,SUMMER,139,COFFEE,3,NO,ACTIVE,2,11.2,61
Basileuterus_rufifrons ,2015,SPRING,21,COFFEE,3,NA,STATIC,2,10.2,53
Basileuterus_rufifrons ,2015,SPRING,25,FOREST,4,NO,STATIC,3,11,57
Basileuterus_rufifrons ,2015,SPRING,33,FOREST,4,NO,STATIC,3,10.3,57
Basileuterus_rufifrons ,2015,SPRING,34,FOREST,4,NO,STATIC,2,12,59
Basileuterus_rufifrons ,2015,SPRING,34,FOREST,4,NO,STATIC,2,10.4,56
Basileuterus_rufifrons ,2015,SPRING,39,FOREST,4,NO,STATIC,3,11.2,56
Basileuterus_rufifrons ,2015,SPRING,40,FOREST,4,NO,STATIC,2,10.2,55
Basileuterus_rufifrons ,2015,SPRING,45,FOREST,4,YES,STATIC,3,11.4,56
Basileuterus_rufifrons ,2015,SPRING,46,FOREST,3,NO,STATIC,2,9.1,54
Basileuterus_rufifrons ,2015,SPRING,47,FOREST,4,NO,STATIC,3,10.8,55
Basileuterus_rufifrons ,2015,SPRING,47,FOREST,4,YES,STATIC,3,11.2,55
Basileuterus_rufifrons ,2015,SPRING,47,FOREST,3,NO,STATIC,2,11.4,54
Basileuterus_rufifrons ,2015,SPRING,49,FOREST,3,NO,STATIC,3,14.7,57
Basileuterus_rufifrons ,2015,SPRING,52,FOREST,4,YES,NA,2,10.6,57
Basileuterus_rufifrons ,2015,SPRING,53,FOREST,4,NO,STATIC,3,11.1,55
Basileuterus_rufifrons ,2015,SPRING,56,FOREST,4,NO,STATIC,3,11.7,54
Basileuterus_rufifrons ,2015,SPRING,56,FOREST,4,NO,STATIC,3,10.5,55
Basileuterus_rufifrons ,2015,SPRING,57,FOREST,4,YES,STATIC,3,11,59
Basileuterus_rufifrons ,2015,SPRING,58,FOREST,4,YES,STATIC,3,10,58
Basileuterus_rufifrons ,2015,SPRING,58,FOREST,4,YES,STATIC,3,11.2,60
Euphonia_laniirostris,2009,FALL,210,FOREST,3,NA,STATIC,2,13.4,60
Euphonia_laniirostris,2009,FALL,223,FOREST,0,NO,NA,2,14.6,59
Euphonia_laniirostris,2009,FALL,223,FOREST,4,NO,STATIC,2,13.6,59
Euphonia_laniirostris,2010,SPRING,2,COFFEE,3,NO,STATIC,2,13.3,58
Euphonia_laniirostris,2010,SPRING,3,COFFEE,3,NA,STATIC,2,13.1,59
Euphonia_laniirostris,2010,SPRING,3,COFFEE,3,NO,STATIC,2,13.6,61
Euphonia_laniirostris,2010,SPRING,3,COFFEE,4,NO,STATIC,3,14.2,63
Euphonia_laniirostris,2010,SPRING,3,COFFEE,3,NO,STATIC,2,13.7,60
Euphonia_laniirostris,2010,SPRING,5,COFFEE,4,NO,STATIC,2,13.5,58
Euphonia_laniirostris,2010,SPRING,7,FOREST,3,YES,STATIC,3,14.1,59
Euphonia_laniirostris,2010,SPRING,8,COFFEE,3,NO,STATIC,2,15.8,62
Euphonia_laniirostris,2010,SPRING,10,COFFEE,4,YES,STATIC,2,14.7,62
Euphonia_laniirostris,2010,SPRING,18,COFFEE,4,NO,STATIC,2,15,62
Euphonia_laniirostris,2010,SPRING,18,COFFEE,4,NO,STATIC,3,15.4,61
Euphonia_laniirostris,2010,SPRING,18,COFFEE,3,YES,STATIC,2,13.5,56
Euphonia_laniirostris,2010,SPRING,20,COFFEE,3,NO,STATIC,2,12.9,59
Euphonia_laniirostris,2010,SPRING,21,COFFEE,4,NO,STATIC,2,13.9,58
Euphonia_laniirostris,2010,SPRING,21,COFFEE,3,NO,STATIC,2,13.8,57
Euphonia_laniirostris,2010,SPRING,28,FOREST,3,NO,STATIC,2,13.6,60
Euphonia_laniirostris,2010,SPRING,30,COFFEE,3,NO,STATIC,2,13.8,56
Euphonia_laniirostris,2010,SPRING,30,FOREST,4,YES,STATIC,2,15.4,60
Euphonia_laniirostris,2010,SPRING,30,FOREST,4,YES,STATIC,2,15.2,63
Euphonia_laniirostris,2010,SPRING,31,COFFEE,4,NO,STATIC,2,14.1,63
Euphonia_laniirostris,2010,SPRING,31,COFFEE,4,NO,STATIC,2,14.8,61
Euphonia_laniirostris,2010,SPRING,31,FOREST,4,NO,STATIC,2,13.6,60
Euphonia_laniirostris,2010,SPRING,32,COFFEE,4,YES,STATIC,2,15.3,62
Euphonia_laniirostris,2010,SPRING,32,COFFEE,3,YES,STATIC,2,14,56
Euphonia_laniirostris,2010,SPRING,34,COFFEE,4,NO,STATIC,2,15.2,60
Euphonia_laniirostris,2010,SPRING,34,COFFEE,4,NO,STATIC,2,16.9,60
Euphonia_laniirostris,2010,SPRING,35,COFFEE,3,NO,STATIC,2,14.7,59
Euphonia_laniirostris,2010,SPRING,36,FOREST,4,NO,STATIC,2,14.1,63
Euphonia_laniirostris,2010,SPRING,36,FOREST,3,NO,STATIC,2,13.3,57
Euphonia_laniirostris,2010,SPRING,40,COFFEE,4,YES,STATIC,2,14.9,59
Euphonia_laniirostris,2010,SPRING,40,COFFEE,4,YES,STATIC,2,13.8,61
Euphonia_laniirostris,2010,SPRING,43,FOREST,4,YES,STATIC,1,14.8,56
Euphonia_laniirostris,2010,SPRING,43,FOREST,4,NO,STATIC,2,14.1,58
Euphonia_laniirostris,2010,SPRING,46,FOREST,3,NO,STATIC,2,13.7,57
Euphonia_laniirostris,2010,SPRING,49,COFFEE,4,NO,STATIC,2,13.6,57
Euphonia_laniirostris,2010,SPRING,49,COFFEE,3,NO,STATIC,2,13.7,60
Euphonia_laniirostris,2010,SPRING,51,FOREST,4,NO,STATIC,2,14.7,63
Euphonia_laniirostris,2010,SPRING,51,FOREST,4,NO,STATIC,2,13.6,61
Euphonia_laniirostris,2010,SPRING,51,FOREST,4,NA,STATIC,2,16.2,59
Euphonia_laniirostris,2010,SPRING,52,COFFEE,3,NA,STATIC,1,14.5,58
Euphonia_laniirostris,2010,SPRING,52,FOREST,3,NO,STATIC,3,14,60
Euphonia_laniirostris,2010,SPRING,55,COFFEE,3,NO,STATIC,2,13.9,58
Euphonia_laniirostris,2010,SPRING,55,FOREST,4,NO,STATIC,2,14.5,63
Euphonia_laniirostris,2010,SPRING,55,FOREST,3,NO,STATIC,2,14.9,59
Euphonia_laniirostris,2010,SPRING,55,FOREST,4,NO,STATIC,2,15.2,60
Euphonia_laniirostris,2010,SPRING,61,FOREST,4,NO,STATIC,3,14.8,60
Euphonia_laniirostris,2010,SPRING,61,FOREST,3,YES,STATIC,2,12.6,61
Euphonia_laniirostris,2011,SPRING,17,COFFEE,4,NA,STATIC,3,14.6,60
Euphonia_laniirostris,2011,SPRING,22,COFFEE,4,NO,STATIC,2,14.1,60
Euphonia_laniirostris,2011,SPRING,23,COFFEE,3,NO,STATIC,3,13.5,58
Euphonia_laniirostris,2011,SPRING,24,COFFEE,3,NO,STATIC,2,13.4,56
Euphonia_laniirostris,2011,SPRING,35,COFFEE,4,NO,STATIC,3,16,62
Euphonia_laniirostris,2011,SPRING,37,COFFEE,3,NO,STATIC,2,13.3,58
Euphonia_laniirostris,2011,SPRING,37,COFFEE,4,YES,STATIC,2,14.8,59
Euphonia_laniirostris,2011,SPRING,38,FOREST,4,NO,STATIC,2,14.3,59
Euphonia_laniirostris,2011,SPRING,39,COFFEE,4,NO,STATIC,2,15.1,59
Euphonia_laniirostris,2011,SPRING,39,FOREST,0,NO,NA,3,13.7,58
Euphonia_laniirostris,2011,SPRING,41,FOREST,4,NA,STATIC,2,13.7,62
Euphonia_laniirostris,2011,SPRING,44,FOREST,4,NO,STATIC,3,13.8,61
Euphonia_laniirostris,2011,SPRING,45,COFFEE,4,NO,STATIC,3,16.9,60
Euphonia_laniirostris,2011,SPRING,45,COFFEE,3,NO,STATIC,3,13.7,58
Euphonia_laniirostris,2011,SPRING,47,COFFEE,0,NO,NA,3,14.4,61
Euphonia_laniirostris,2011,SPRING,47,FOREST,4,NO,STATIC,2,13.1,62
Euphonia_laniirostris,2011,SPRING,47,FOREST,4,NO,STATIC,2,15.3,62
Euphonia_laniirostris,2011,SPRING,48,COFFEE,0,NO,NA,2,14,57
Euphonia_laniirostris,2011,SPRING,48,COFFEE,3,NO,STATIC,2,13.1,59
Euphonia_laniirostris,2011,SPRING,48,COFFEE,4,NO,STATIC,2,15.4,58
Euphonia_laniirostris,2011,SPRING,53,FOREST,4,NO,STATIC,2,15.3,62
Euphonia_laniirostris,2011,SPRING,54,FOREST,3,NO,STATIC,2,13.1,59
Euphonia_laniirostris,2011,SPRING,55,COFFEE,4,NO,STATIC,3,15.1,58
Euphonia_laniirostris,2011,SPRING,57,COFFEE,4,NO,STATIC,3,13.4,60
Euphonia_laniirostris,2011,SPRING,60,FOREST,4,YES,STATIC,2,16.5,62
Euphonia_laniirostris,2011,SPRING,64,FOREST,4,YES,STATIC,2,14.6,62
Euphonia_laniirostris,2011,SUMMER,144,FOREST,2,NO,STATIC,NA,12,58
Euphonia_laniirostris,2011,FALL,203,FOREST,0,NO,NA,3,15,64
Euphonia_laniirostris,2011,FALL,212,FOREST,3,YES,STATIC,3,14.2,62
Euphonia_laniirostris,2011,FALL,214,FOREST,3,YES,STATIC,2,12.9,60
Euphonia_laniirostris,2011,FALL,214,FOREST,2,NO,STATIC,2,14.8,62
Euphonia_laniirostris,2012,SPRING,5,COFFEE,2,NO,STATIC,3,NA,NA
Euphonia_laniirostris,2012,SPRING,7,COFFEE,3,NO,STATIC,3,13.5,61
Euphonia_laniirostris,2012,SPRING,12,COFFEE,0,NO,NA,2,14.6,59
Euphonia_laniirostris,2012,SPRING,24,COFFEE,4,NO,STATIC,2,14.2,62
Euphonia_laniirostris,2012,SPRING,26,COFFEE,0,NO,NA,3,15.3,60
Euphonia_laniirostris,2012,SPRING,26,COFFEE,0,NO,NA,3,13.9,59
Euphonia_laniirostris,2012,SPRING,26,COFFEE,3,NO,STATIC,3,16.7,58
Euphonia_laniirostris,2012,SPRING,29,COFFEE,4,NO,STATIC,3,15.3,61
Euphonia_laniirostris,2012,SPRING,30,COFFEE,4,YES,STATIC,2,14.2,61
Euphonia_laniirostris,2012,SPRING,30,COFFEE,4,NO,STATIC,2,15.1,62
Euphonia_laniirostris,2012,SPRING,30,COFFEE,3,NO,STATIC,3,15.1,60
Euphonia_laniirostris,2012,SPRING,31,COFFEE,4,NO,STATIC,3,13.9,61
Euphonia_laniirostris,2012,SPRING,31,COFFEE,3,YES,STATIC,2,15,59
Euphonia_laniirostris,2012,SPRING,31,FOREST,4,YES,STATIC,2,15.4,61
Euphonia_laniirostris,2012,SPRING,31,FOREST,4,NO,STATIC,2,15.9,59
Euphonia_laniirostris,2012,SPRING,32,COFFEE,4,YES,STATIC,2,14.1,59
Euphonia_laniirostris,2012,SPRING,32,COFFEE,4,NO,STATIC,2,15.2,61
Euphonia_laniirostris,2012,SPRING,32,COFFEE,4,YES,STATIC,3,15.7,62
Euphonia_laniirostris,2012,SPRING,35,FOREST,4,YES,STATIC,2,NA,63
Euphonia_laniirostris,2012,SPRING,41,FOREST,3,NO,STATIC,3,14.3,61
Euphonia_laniirostris,2012,SPRING,45,FOREST,3,NO,STATIC,2,14.3,63
Euphonia_laniirostris,2012,SPRING,48,FOREST,4,YES,STATIC,3,15.3,62
Euphonia_laniirostris,2012,SPRING,48,FOREST,4,YES,STATIC,3,13.8,62
Euphonia_laniirostris,2012,SPRING,49,COFFEE,0,NO,NA,2,14.1,61
Euphonia_laniirostris,2012,SPRING,50,FOREST,3,YES,STATIC,3,14.6,NA
Euphonia_laniirostris,2012,SPRING,50,FOREST,3,NO,STATIC,2,13.7,61
Euphonia_laniirostris,2012,SPRING,51,COFFEE,4,NO,STATIC,2,14.5,62
Euphonia_laniirostris,2012,SPRING,51,FOREST,0,NO,NA,3,14.5,59
Euphonia_laniirostris,2012,SPRING,53,COFFEE,4,YES,STATIC,3,16,62
Euphonia_laniirostris,2012,SPRING,53,COFFEE,4,YES,STATIC,3,14.4,60
Euphonia_laniirostris,2012,SPRING,54,FOREST,4,YES,STATIC,2,13.8,65
Euphonia_laniirostris,2012,SPRING,54,FOREST,3,YES,STATIC,2,15.2,59
Euphonia_laniirostris,2012,SPRING,58,FOREST,4,YES,STATIC,3,16,60
Euphonia_laniirostris,2013,SPRING,3,FOREST,4,NO,STATIC,2,14.4,59
Euphonia_laniirostris,2013,SPRING,4,COFFEE,3,NO,STATIC,2,14.3,59
Euphonia_laniirostris,2013,SPRING,6,COFFEE,4,NO,STATIC,2,14.4,62
Euphonia_laniirostris,2013,SPRING,7,FOREST,0,NO,NA,3,14.6,60
Euphonia_laniirostris,2013,SPRING,7,FOREST,0,NO,NA,2,13.9,59
Euphonia_laniirostris,2013,SPRING,9,FOREST,3,NO,STATIC,3,13,61
Euphonia_laniirostris,2013,SPRING,10,COFFEE,3,NO,STATIC,2,12.9,60
Euphonia_laniirostris,2013,SPRING,10,COFFEE,4,NO,STATIC,2,14.1,59
Euphonia_laniirostris,2013,SPRING,16,COFFEE,4,NO,STATIC,2,18.8,62
Euphonia_laniirostris,2013,SPRING,16,COFFEE,4,NO,STATIC,2,14.9,63
Euphonia_laniirostris,2013,SPRING,17,COFFEE,0,NO,NA,3,13.8,59
Euphonia_laniirostris,2013,SPRING,17,COFFEE,4,NO,STATIC,3,15.9,59
Euphonia_laniirostris,2013,SPRING,18,COFFEE,3,NO,STATIC,3,13.6,61
Euphonia_laniirostris,2013,SPRING,19,COFFEE,4,YES,STATIC,2,17.8,61
Euphonia_laniirostris,2013,SPRING,19,COFFEE,4,NO,STATIC,3,15.7,58
Euphonia_laniirostris,2013,SPRING,19,COFFEE,0,NO,NA,2,13.5,58
Euphonia_laniirostris,2013,SPRING,20,COFFEE,4,NO,STATIC,3,14.2,63
Euphonia_laniirostris,2013,SPRING,20,COFFEE,4,NO,STATIC,3,15.3,62
Euphonia_laniirostris,2013,SPRING,20,COFFEE,3,NO,STATIC,2,13.3,59
Euphonia_laniirostris,2013,SPRING,20,COFFEE,4,NO,STATIC,3,13.8,60
Euphonia_laniirostris,2013,SPRING,20,COFFEE,4,NO,STATIC,3,14.3,56
Euphonia_laniirostris,2013,SPRING,20,COFFEE,4,NO,STATIC,3,14.2,60
Euphonia_laniirostris,2013,SPRING,20,FOREST,0,YES,NA,3,14.7,60
Euphonia_laniirostris,2013,SPRING,21,COFFEE,4,YES,STATIC,3,12.9,61
Euphonia_laniirostris,2013,SPRING,21,COFFEE,4,NO,STATIC,3,15.4,61
Euphonia_laniirostris,2013,SPRING,21,COFFEE,0,NO,NA,3,15.1,60
Euphonia_laniirostris,2013,SPRING,23,FOREST,3,NO,STATIC,3,13.2,60
Euphonia_laniirostris,2013,SPRING,23,FOREST,4,YES,STATIC,2,13.7,63
Euphonia_laniirostris,2013,SPRING,24,COFFEE,3,NO,STATIC,3,14.2,59
Euphonia_laniirostris,2013,SPRING,24,COFFEE,3,NO,STATIC,2,13.2,60
Euphonia_laniirostris,2013,SPRING,24,COFFEE,3,NO,STATIC,2,14.4,61
Euphonia_laniirostris,2013,SPRING,30,COFFEE,3,NO,STATIC,3,14.1,59
Euphonia_laniirostris,2013,SPRING,38,FOREST,4,YES,STATIC,3,17.5,62
Euphonia_laniirostris,2013,SPRING,38,FOREST,3,YES,STATIC,2,13.6,60
Euphonia_laniirostris,2013,SPRING,41,FOREST,3,NO,STATIC,3,13.5,58
Euphonia_laniirostris,2013,SPRING,45,COFFEE,4,NO,STATIC,3,14.3,58
Euphonia_laniirostris,2013,SPRING,45,FOREST,4,YES,STATIC,2,14.6,62
Euphonia_laniirostris,2013,SPRING,45,FOREST,4,YES,STATIC,NA,14.5,60
Euphonia_laniirostris,2013,SPRING,46,FOREST,4,NO,STATIC,3,15.2,59
Euphonia_laniirostris,2013,SPRING,47,FOREST,4,YES,STATIC,2,13.5,60
Euphonia_laniirostris,2013,SPRING,49,FOREST,4,NO,STATIC,2,15.5,59
Euphonia_laniirostris,2013,SPRING,54,FOREST,3,NO,STATIC,2,14.6,60
Euphonia_laniirostris,2013,SPRING,54,FOREST,3,NO,STATIC,2,16.6,58
Euphonia_laniirostris,2013,SUMMER,106,COFFEE,4,YES,STATIC,3,14.5,60
Euphonia_laniirostris,2013,SUMMER,109,FOREST,3,NO,ACTIVE,2,14.3,60
Euphonia_laniirostris,2013,SUMMER,110,FOREST,3,YES,ACTIVE,2,14.5,60
Euphonia_laniirostris,2013,SUMMER,110,FOREST,3,YES,STATIC,3,14.4,60
Euphonia_laniirostris,2013,SUMMER,113,FOREST,4,YES,STATIC,3,15.5,59
Euphonia_laniirostris,2013,SUMMER,116,COFFEE,4,NO,STATIC,3,14.7,60
Euphonia_laniirostris,2013,SUMMER,148,COFFEE,4,YES,STATIC,3,12.3,63
Euphonia_laniirostris,2013,SUMMER,149,COFFEE,4,NO,STATIC,3,14.4,60
Euphonia_laniirostris,2013,SUMMER,149,COFFEE,4,YES,ACTIVE,3,15.1,59
Euphonia_laniirostris,2013,SUMMER,149,COFFEE,4,NO,ACTIVE,3,14.8,58
Euphonia_laniirostris,2014,SPRING,22,COFFEE,3,YES,STATIC,3,13,59
Euphonia_laniirostris,2014,SPRING,23,COFFEE,3,NO,STATIC,2,15.6,63
Euphonia_laniirostris,2014,SPRING,26,COFFEE,4,YES,STATIC,3,16,60
Euphonia_laniirostris,2014,SPRING,26,COFFEE,4,YES,STATIC,3,14.2,56
Euphonia_laniirostris,2014,SPRING,30,FOREST,0,NO,NA,3,13.3,61
Euphonia_laniirostris,2014,SPRING,39,FOREST,0,NO,NA,2,14.3,57
Euphonia_laniirostris,2014,SPRING,40,FOREST,4,NO,STATIC,3,13.3,59
Euphonia_laniirostris,2014,SPRING,40,FOREST,3,NA,STATIC,3,14.3,60
Euphonia_laniirostris,2014,SPRING,40,FOREST,4,NO,STATIC,3,13.5,56
Euphonia_laniirostris,2014,SPRING,44,FOREST,3,YES,STATIC,2,14.7,60
Euphonia_laniirostris,2014,SPRING,46,FOREST,4,YES,STATIC,3,13.9,61
Euphonia_laniirostris,2014,SPRING,46,FOREST,3,NO,STATIC,3,15.9,61
Euphonia_laniirostris,2014,SPRING,54,FOREST,4,YES,STATIC,3,17.5,62
Euphonia_laniirostris,2014,SPRING,54,FOREST,0,NO,NA,3,13.4,60
Euphonia_laniirostris,2014,SPRING,54,FOREST,3,NO,STATIC,2,14.1,61
Euphonia_laniirostris,2014,SPRING,60,FOREST,3,NO,STATIC,3,12.4,56
Euphonia_laniirostris,2014,SUMMER,94,COFFEE,4,YES,STATIC,2,10.2,59
Euphonia_laniirostris,2014,SUMMER,96,COFFEE,3,YES,STATIC,3,14.1,59
Euphonia_laniirostris,2014,SUMMER,125,COFFEE,4,NO,STATIC,3,19.5,61
Euphonia_laniirostris,2014,SUMMER,125,COFFEE,4,NO,STATIC,3,13.6,58
Euphonia_laniirostris,2014,SUMMER,135,COFFEE,4,YES,STATIC,3,16.1,61
Euphonia_laniirostris,2015,SPRING,18,FOREST,4,YES,STATIC,2,14.5,60
Euphonia_laniirostris,2015,SPRING,20,FOREST,4,NO,STATIC,2,15,60
Euphonia_laniirostris,2015,SPRING,22,FOREST,4,YES,STATIC,3,14.3,62
Euphonia_laniirostris,2015,SPRING,22,FOREST,4,NO,STATIC,3,18,61
Euphonia_laniirostris,2015,SPRING,24,FOREST,3,NO,STATIC,3,12.7,61
Euphonia_laniirostris,2015,SPRING,34,FOREST,4,YES,STATIC,3,14.5,63
Euphonia_laniirostris,2015,SPRING,34,FOREST,3,YES,STATIC,3,13.8,60
Euphonia_laniirostris,2015,SPRING,35,FOREST,4,YES,STATIC,3,12.1,62
Euphonia_laniirostris,2015,SPRING,35,FOREST,3,NO,STATIC,3,13.1,60
Euphonia_laniirostris,2015,SPRING,35,FOREST,4,YES,STATIC,2,15.8,62
Euphonia_laniirostris,2015,SPRING,35,FOREST,3,NO,STATIC,3,12.2,58
Euphonia_laniirostris,2015,SPRING,42,FOREST,4,NO,STATIC,3,14,62
Euphonia_laniirostris,2015,SPRING,43,FOREST,4,YES,STATIC,3,14.5,64
Euphonia_laniirostris,2015,SPRING,43,FOREST,4,YES,STATIC,2,16,59
Euphonia_laniirostris,2015,SPRING,43,FOREST,4,YES,STATIC,2,11.1,60
Euphonia_laniirostris,2015,SPRING,44,FOREST,3,YES,STATIC,2,13.6,58
Euphonia_laniirostris,2015,SPRING,44,FOREST,4,YES,STATIC,3,14.2,62
Euphonia_laniirostris,2015,SPRING,46,FOREST,4,NO,STATIC,2,14,64
Euphonia_laniirostris,2015,SPRING,48,FOREST,3,NO,STATIC,3,16.1,58
Euphonia_laniirostris,2015,SPRING,48,FOREST,3,NO,STATIC,3,13.1,60
Mionectes_oleagineus ,2009,FALL,205,FOREST,0,NO,NA,3,11.3,60
Mionectes_oleagineus ,2009,FALL,205,FOREST,0,NA,NA,1,10.4,59
Mionectes_oleagineus ,2009,FALL,205,FOREST,0,NA,NA,2,10.7,57
Mionectes_oleagineus ,2009,FALL,209,FOREST,0,NO,NA,3,10,61
Mionectes_oleagineus ,2009,FALL,209,FOREST,0,NA,NA,1,10.2,61
Mionectes_oleagineus ,2009,FALL,211,FOREST,0,NO,NA,2,9.8,58
Mionectes_oleagineus ,2009,FALL,211,FOREST,0,NA,NA,2,10.5,59
Mionectes_oleagineus ,2009,FALL,214,FOREST,0,NO,NA,3,9.9,60
Mionectes_oleagineus ,2009,FALL,216,FOREST,0,NA,NA,2,10.8,58
Mionectes_oleagineus ,2009,FALL,220,FOREST,0,NO,NA,1,10.3,60
Mionectes_oleagineus ,2009,FALL,221,FOREST,0,NO,NA,2,11.1,61
Mionectes_oleagineus ,2009,FALL,221,FOREST,0,NO,NA,3,10.6,62
Mionectes_oleagineus ,2009,FALL,221,FOREST,0,NO,NA,2,10.7,64
Mionectes_oleagineus ,2009,FALL,223,FOREST,0,NA,NA,2,10.6,62
Mionectes_oleagineus ,2009,FALL,223,FOREST,0,NO,NA,2,10.1,58
Mionectes_oleagineus ,2009,FALL,223,FOREST,0,NO,NA,2,10.7,60
Mionectes_oleagineus ,2009,FALL,224,FOREST,0,NO,NA,3,11.9,NA
Mionectes_oleagineus ,2009,FALL,225,FOREST,0,NO,NA,2,11.3,61
Mionectes_oleagineus ,2009,FALL,226,FOREST,0,NA,NA,1,9.7,58
Mionectes_oleagineus ,2009,FALL,227,FOREST,0,NA,NA,2,9.8,60
Mionectes_oleagineus ,2009,FALL,227,FOREST,0,NA,NA,3,10,59
Mionectes_oleagineus ,2009,FALL,230,FOREST,0,NA,NA,2,10.4,59
Mionectes_oleagineus ,2009,FALL,230,FOREST,0,NA,NA,2,9.2,58
Mionectes_oleagineus ,2009,FALL,233,FOREST,0,NA,NA,2,11.4,58
Mionectes_oleagineus ,2009,FALL,242,COFFEE,0,NA,NA,2,11,62
Mionectes_oleagineus ,2009,FALL,243,COFFEE,0,NA,NA,3,10.4,60
Mionectes_oleagineus ,2009,FALL,245,FOREST,0,NA,NA,3,10,61
Mionectes_oleagineus ,2009,FALL,245,FOREST,0,NA,NA,1,8.2,55
Mionectes_oleagineus ,2010,SPRING,2,FOREST,0,NA,NA,2,9.3,59
Mionectes_oleagineus ,2010,SPRING,2,FOREST,0,NO,NA,3,10.9,63
Mionectes_oleagineus ,2010,SPRING,2,FOREST,0,NO,NA,2,11.1,59
Mionectes_oleagineus ,2010,SPRING,2,FOREST,0,NO,NA,3,10.3,59
Mionectes_oleagineus ,2010,SPRING,2,FOREST,0,NO,NA,2,11,61
Mionectes_oleagineus ,2010,SPRING,3,COFFEE,0,NO,NA,2,9.5,59
Mionectes_oleagineus ,2010,SPRING,3,COFFEE,0,NA,NA,2,10.4,65
Mionectes_oleagineus ,2010,SPRING,3,FOREST,0,NO,NA,2,9.7,58
Mionectes_oleagineus ,2010,SPRING,3,FOREST,0,NO,NA,2,10.6,62
Mionectes_oleagineus ,2010,SPRING,4,FOREST,0,NA,NA,2,10.3,61
Mionectes_oleagineus ,2010,SPRING,4,FOREST,0,NO,NA,3,10.5,57
Mionectes_oleagineus ,2010,SPRING,4,FOREST,0,NO,NA,2,9.5,60
Mionectes_oleagineus ,2010,SPRING,4,FOREST,0,NA,NA,3,10.3,57
Mionectes_oleagineus ,2010,SPRING,4,FOREST,0,NA,NA,2,9.9,51
Mionectes_oleagineus ,2010,SPRING,4,FOREST,0,NA,NA,3,10.9,59
Mionectes_oleagineus ,2010,SPRING,5,COFFEE,0,NO,NA,2,10.3,58
Mionectes_oleagineus ,2010,SPRING,5,FOREST,0,NO,NA,3,10.1,64
Mionectes_oleagineus ,2010,SPRING,6,COFFEE,0,NO,NA,3,9.6,59
Mionectes_oleagineus ,2010,SPRING,6,FOREST,0,NA,NA,2,NA,62
Mionectes_oleagineus ,2010,SPRING,6,FOREST,0,NA,NA,2,NA,58
Mionectes_oleagineus ,2010,SPRING,7,FOREST,0,NO,NA,3,10.4,61
Mionectes_oleagineus ,2010,SPRING,10,COFFEE,0,NO,NA,2,10.5,59
Mionectes_oleagineus ,2010,SPRING,10,COFFEE,0,NO,NA,2,10.3,59
Mionectes_oleagineus ,2010,SPRING,10,COFFEE,0,NO,NA,3,10.7,61
Mionectes_oleagineus ,2010,SPRING,10,FOREST,0,NO,NA,2,10.9,60
Mionectes_oleagineus ,2010,SPRING,10,FOREST,0,NO,NA,2,8.4,53
Mionectes_oleagineus ,2010,SPRING,10,FOREST,0,NO,NA,2,10.2,59
Mionectes_oleagineus ,2010,SPRING,11,COFFEE,0,NO,NA,2,10.6,60
Mionectes_oleagineus ,2010,SPRING,11,FOREST,0,NO,NA,3,9.6,59
